CODE	DT	CL
900102	2009-01-01 00:00:00	173.78
900109	2009-01-01 00:00:00	219.12
900119	2009-01-01 00:00:00	17.88
900133	2009-01-01 00:00:00	36.42
900153	2009-01-01 00:00:00	173.51
900175	2009-01-01 00:00:00	24.09
900179	2009-01-01 00:00:00	4.19
900186	2009-01-01 00:00:00	19.29
900229	2009-01-01 00:00:00	141.04
900256	2009-01-01 00:00:00	37.65
900257	2009-01-01 00:00:00	16.49
900273	2009-01-01 00:00:00	235.01
900313	2009-01-01 00:00:00	34.74
900329	2009-01-01 00:00:00	225.08
900358	2009-01-01 00:00:00	5.25
900491	2009-01-01 00:00:00	4.6
900520	2009-01-01 00:00:00	24.33
900522	2009-01-01 00:00:00	28.15
900557	2009-01-01 00:00:00	40.06
900601	2009-01-01 00:00:00	14.67
900608	2009-01-01 00:00:00	77.44
900663	2009-01-01 00:00:00	79.67
900668	2009-01-01 00:00:00	157.14
900674	2009-01-01 00:00:00	52.09
900697	2009-01-01 00:00:00	142.01
900698	2009-01-01 00:00:00	53.01
900733	2009-01-01 00:00:00	29.44
900751	2009-01-01 00:00:00	2.58
900756	2009-01-01 00:00:00	79.04
900825	2009-01-01 00:00:00	24.35
900875	2009-01-01 00:00:00	6.6
900971	2009-01-01 00:00:00	16.92
900972	2009-01-01 00:00:00	16.52
900974	2009-01-01 00:00:00	2.08
900986	2009-01-01 00:00:00	110.85
900987	2009-01-01 00:00:00	235.89
001001	2009-01-02 00:00:00	3.64
001026	2009-01-02 00:00:00	2.08
001028	2009-01-02 00:00:00	18.08
001070	2009-01-02 00:00:00	13.91
001107	2009-01-02 00:00:00	4.09
001134	2009-01-02 00:00:00	10.99
001137	2009-01-02 00:00:00	45.21
001147	2009-01-02 00:00:00	20.55
001206	2009-01-02 00:00:00	13.44
001213	2009-01-02 00:00:00	38.81
001228	2009-01-02 00:00:00	8.72
001236	2009-01-02 00:00:00	123.99
001242	2009-01-02 00:00:00	23.21
001247	2009-01-02 00:00:00	21.14
001252	2009-01-02 00:00:00	14.01
001259	2009-01-02 00:00:00	28.26
001287	2009-01-02 00:00:00	221.19
001298	2009-01-02 00:00:00	9.98
001326	2009-01-02 00:00:00	98.52
001344	2009-01-02 00:00:00	27.41
001350	2009-01-02 00:00:00	47.99
001370	2009-01-02 00:00:00	82.83
001414	2009-01-02 00:00:00	31.25
001437	2009-01-02 00:00:00	31.77
001457	2009-01-02 00:00:00	19.88
001495	2009-01-02 00:00:00	35.32
001504	2009-01-02 00:00:00	27.76
001508	2009-01-02 00:00:00	6.9
001560	2009-01-02 00:00:00	4.64
001640	2009-01-02 00:00:00	75.72
001669	2009-01-02 00:00:00	180.17
001671	2009-01-02 00:00:00	57.1
001703	2009-01-02 00:00:00	44.02
001704	2009-01-02 00:00:00	19.45
001709	2009-01-02 00:00:00	260.6
001740	2009-01-02 00:00:00	2.51
001762	2009-01-02 00:00:00	46.11
001788	2009-01-02 00:00:00	26.75
001795	2009-01-02 00:00:00	12.06
001808	2009-01-02 00:00:00	12.72
001825	2009-01-02 00:00:00	22.26
001836	2009-01-02 00:00:00	32.81
001875	2009-01-02 00:00:00	53.77
001892	2009-01-02 00:00:00	41.93
001905	2009-01-02 00:00:00	8.0
001912	2009-01-02 00:00:00	7.64
001948	2009-01-02 00:00:00	53.65
001981	2009-01-02 00:00:00	4.01
001992	2009-01-02 00:00:00	9.0
001998	2009-01-02 00:00:00	80.12
100005	2009-01-02 00:00:00	12.67
100011	2009-01-02 00:00:00	10.28
100046	2009-01-02 00:00:00	3.93
100075	2009-01-02 00:00:00	48.4
100080	2009-01-02 00:00:00	37.35
100125	2009-01-02 00:00:00	24.31
100137	2009-01-02 00:00:00	8.78
100140	2009-01-02 00:00:00	39.59
100208	2009-01-02 00:00:00	1.85
100218	2009-01-02 00:00:00	4.49
100220	2009-01-02 00:00:00	70.38
100239	2009-01-02 00:00:00	20.42
100250	2009-01-02 00:00:00	18.02
100271	2009-01-02 00:00:00	198.02
100282	2009-01-02 00:00:00	200.13
100293	2009-01-02 00:00:00	8.34
100298	2009-01-02 00:00:00	19.39
100330	2009-01-02 00:00:00	130.44
100378	2009-01-02 00:00:00	89.95
100405	2009-01-02 00:00:00	42.52
100413	2009-01-02 00:00:00	44.55
100434	2009-01-02 00:00:00	45.47
100436	2009-01-02 00:00:00	223.12
100466	2009-01-02 00:00:00	45.28
100501	2009-01-02 00:00:00	46.79
100517	2009-01-02 00:00:00	256.9
100554	2009-01-02 00:00:00	209.79
100574	2009-01-02 00:00:00	174.0
100595	2009-01-02 00:00:00	1.21
100606	2009-01-02 00:00:00	41.64
100660	2009-01-02 00:00:00	43.68
100679	2009-01-02 00:00:00	20.79
100696	2009-01-02 00:00:00	45.22
100713	2009-01-02 00:00:00	41.25
100737	2009-01-02 00:00:00	18.97
100775	2009-01-02 00:00:00	26.07
100801	2009-01-02 00:00:00	8.44
100850	2009-01-02 00:00:00	30.11
100896	2009-01-02 00:00:00	27.92
100934	2009-01-02 00:00:00	33.32
100935	2009-01-02 00:00:00	21.25
100936	2009-01-02 00:00:00	19.63
100948	2009-01-02 00:00:00	9.08
100954	2009-01-02 00:00:00	80.81
100979	2009-01-02 00:00:00	28.57
110023	2009-01-02 00:00:00	12.52
110043	2009-01-02 00:00:00	46.79
110063	2009-01-02 00:00:00	32.96
110104	2009-01-02 00:00:00	133.22
110116	2009-01-02 00:00:00	34.13
110122	2009-01-02 00:00:00	41.72
110128	2009-01-02 00:00:00	70.78
110162	2009-01-02 00:00:00	29.14
110187	2009-01-02 00:00:00	35.26
110330	2009-01-02 00:00:00	1.98
110334	2009-01-02 00:00:00	17.9
110350	2009-01-02 00:00:00	24.53
110375	2009-01-02 00:00:00	23.31
110479	2009-01-02 00:00:00	26.57
110501	2009-01-02 00:00:00	17.31
110536	2009-01-02 00:00:00	201.52
110538	2009-01-02 00:00:00	54.53
110604	2009-01-02 00:00:00	41.12
110651	2009-01-02 00:00:00	3.8
110675	2009-01-02 00:00:00	20.35
110724	2009-01-02 00:00:00	4.33
110820	2009-01-02 00:00:00	23.38
110838	2009-01-02 00:00:00	85.05
110841	2009-01-02 00:00:00	27.59
110896	2009-01-02 00:00:00	5.07
110914	2009-01-02 00:00:00	25.8
110921	2009-01-02 00:00:00	45.77
110987	2009-01-02 00:00:00	20.09
110992	2009-01-02 00:00:00	21.33
120019	2009-01-02 00:00:00	1.91
120029	2009-01-02 00:00:00	37.08
120059	2009-01-02 00:00:00	49.7
120089	2009-01-02 00:00:00	53.33
120123	2009-01-02 00:00:00	10.72
120136	2009-01-02 00:00:00	42.3
120141	2009-01-02 00:00:00	38.84
120170	2009-01-02 00:00:00	213.07
120243	2009-01-02 00:00:00	17.26
120319	2009-01-02 00:00:00	1.4
120343	2009-01-02 00:00:00	19.97
120344	2009-01-02 00:00:00	224.68
120355	2009-01-02 00:00:00	28.8
120414	2009-01-02 00:00:00	254.44
120439	2009-01-02 00:00:00	179.6
120484	2009-01-02 00:00:00	6.7
120528	2009-01-02 00:00:00	44.46
120533	2009-01-02 00:00:00	250.7
120584	2009-01-02 00:00:00	26.23
120607	2009-01-02 00:00:00	38.5
120626	2009-01-02 00:00:00	27.17
120630	2009-01-02 00:00:00	29.09
120642	2009-01-02 00:00:00	28.0
120657	2009-01-02 00:00:00	30.6
120661	2009-01-02 00:00:00	37.82
120696	2009-01-02 00:00:00	31.55
120707	2009-01-02 00:00:00	33.79
120729	2009-01-02 00:00:00	49.55
120750	2009-01-02 00:00:00	18.89
120753	2009-01-02 00:00:00	34.47
120777	2009-01-02 00:00:00	19.57
120822	2009-01-02 00:00:00	40.82
120850	2009-01-02 00:00:00	7.33
120906	2009-01-02 00:00:00	49.89
120917	2009-01-02 00:00:00	14.79
120961	2009-01-02 00:00:00	49.26
120971	2009-01-02 00:00:00	52.33
129021	2009-01-02 00:00:00	215.57
129025	2009-01-02 00:00:00	16.32
129030	2009-01-02 00:00:00	16.92
129040	2009-01-02 00:00:00	80.09
129065	2009-01-02 00:00:00	17.08
129077	2009-01-02 00:00:00	21.17
129093	2009-01-02 00:00:00	2.1
129095	2009-01-02 00:00:00	22.02
129097	2009-01-02 00:00:00	22.98
129098	2009-01-02 00:00:00	2.75
129205	2009-01-02 00:00:00	1.18
129211	2009-01-02 00:00:00	88.39
129235	2009-01-02 00:00:00	56.59
129244	2009-01-02 00:00:00	22.48
129269	2009-01-02 00:00:00	32.22
129278	2009-01-02 00:00:00	228.06
129303	2009-01-02 00:00:00	163.48
129305	2009-01-02 00:00:00	6.92
129321	2009-01-02 00:00:00	98.69
129372	2009-01-02 00:00:00	25.41
129373	2009-01-02 00:00:00	41.36
129379	2009-01-02 00:00:00	2.49
129382	2009-01-02 00:00:00	58.11
129397	2009-01-02 00:00:00	31.78
129401	2009-01-02 00:00:00	3.56
129402	2009-01-02 00:00:00	8.35
129457	2009-01-02 00:00:00	40.56
129488	2009-01-02 00:00:00	42.12
129547	2009-01-02 00:00:00	8.85
129551	2009-01-02 00:00:00	17.37
129578	2009-01-02 00:00:00	36.0
129623	2009-01-02 00:00:00	2.18
129625	2009-01-02 00:00:00	155.95
129627	2009-01-02 00:00:00	7.76
129663	2009-01-02 00:00:00	1.6
129677	2009-01-02 00:00:00	21.45
129684	2009-01-02 00:00:00	39.23
129688	2009-01-02 00:00:00	31.55
129702	2009-01-02 00:00:00	41.44
129797	2009-01-02 00:00:00	10.68
129808	2009-01-02 00:00:00	64.79
129869	2009-01-02 00:00:00	28.88
129915	2009-01-02 00:00:00	30.76
129926	2009-01-02 00:00:00	25.47
129950	2009-01-02 00:00:00	2.15
129976	2009-01-02 00:00:00	39.36
129980	2009-01-02 00:00:00	41.69
129995	2009-01-02 00:00:00	226.19
201010	2009-01-02 00:00:00	39.59
201051	2009-01-02 00:00:00	3.23
201072	2009-01-02 00:00:00	38.19
201097	2009-01-02 00:00:00	25.69
201116	2009-01-02 00:00:00	113.9
201164	2009-01-02 00:00:00	41.69
201173	2009-01-02 00:00:00	21.25
201214	2009-01-02 00:00:00	133.01
201221	2009-01-02 00:00:00	23.04
201234	2009-01-02 00:00:00	26.22
201237	2009-01-02 00:00:00	155.25
201245	2009-01-02 00:00:00	30.02
201263	2009-01-02 00:00:00	47.91
201304	2009-01-02 00:00:00	2.11
201355	2009-01-02 00:00:00	44.05
201383	2009-01-02 00:00:00	37.51
201390	2009-01-02 00:00:00	3.04
201403	2009-01-02 00:00:00	6.14
201430	2009-01-02 00:00:00	30.16
201431	2009-01-02 00:00:00	92.46
201463	2009-01-02 00:00:00	26.0
201473	2009-01-02 00:00:00	51.75
201570	2009-01-02 00:00:00	51.14
201609	2009-01-02 00:00:00	8.39
201695	2009-01-02 00:00:00	7.3
201696	2009-01-02 00:00:00	194.77
201713	2009-01-02 00:00:00	44.14
201745	2009-01-02 00:00:00	5.93
201763	2009-01-02 00:00:00	37.44
201792	2009-01-02 00:00:00	7.98
201829	2009-01-02 00:00:00	39.2
201894	2009-01-02 00:00:00	17.65
201907	2009-01-02 00:00:00	15.88
201915	2009-01-02 00:00:00	27.69
201918	2009-01-02 00:00:00	55.73
201963	2009-01-02 00:00:00	21.05
310011	2009-01-02 00:00:00	49.76
310024	2009-01-02 00:00:00	3.56
310049	2009-01-02 00:00:00	55.81
310077	2009-01-02 00:00:00	19.18
310090	2009-01-02 00:00:00	24.01
310102	2009-01-02 00:00:00	23.79
310105	2009-01-02 00:00:00	22.74
310128	2009-01-02 00:00:00	16.26
310139	2009-01-02 00:00:00	53.92
310148	2009-01-02 00:00:00	35.7
310206	2009-01-02 00:00:00	24.62
310222	2009-01-02 00:00:00	5.49
310256	2009-01-02 00:00:00	34.32
310273	2009-01-02 00:00:00	31.19
310332	2009-01-02 00:00:00	19.56
310338	2009-01-02 00:00:00	22.76
310369	2009-01-02 00:00:00	29.82
310386	2009-01-02 00:00:00	181.18
310412	2009-01-02 00:00:00	18.42
310455	2009-01-02 00:00:00	39.5
310484	2009-01-02 00:00:00	15.97
310509	2009-01-02 00:00:00	44.03
310526	2009-01-02 00:00:00	2.22
310533	2009-01-02 00:00:00	7.24
310553	2009-01-02 00:00:00	1.84
310564	2009-01-02 00:00:00	226.17
310567	2009-01-02 00:00:00	33.81
310593	2009-01-02 00:00:00	33.5
310613	2009-01-02 00:00:00	37.6
310636	2009-01-02 00:00:00	11.51
310660	2009-01-02 00:00:00	35.07
310674	2009-01-02 00:00:00	44.52
310759	2009-01-02 00:00:00	9.8
310774	2009-01-02 00:00:00	39.1
310806	2009-01-02 00:00:00	13.06
310871	2009-01-02 00:00:00	83.37
310906	2009-01-02 00:00:00	42.73
310910	2009-01-02 00:00:00	44.81
500013	2009-01-02 00:00:00	19.32
500052	2009-01-02 00:00:00	261.39
500089	2009-01-02 00:00:00	7.06
500105	2009-01-02 00:00:00	17.04
500106	2009-01-02 00:00:00	40.24
500120	2009-01-02 00:00:00	31.7
500161	2009-01-02 00:00:00	53.39
500193	2009-01-02 00:00:00	143.65
500224	2009-01-02 00:00:00	1.08
500234	2009-01-02 00:00:00	30.04
500266	2009-01-02 00:00:00	96.61
500283	2009-01-02 00:00:00	4.85
500290	2009-01-02 00:00:00	2.07
500357	2009-01-02 00:00:00	70.82
500364	2009-01-02 00:00:00	10.11
500453	2009-01-02 00:00:00	22.54
500511	2009-01-02 00:00:00	19.48
500542	2009-01-02 00:00:00	18.88
500587	2009-01-02 00:00:00	12.16
500589	2009-01-02 00:00:00	52.22
500632	2009-01-02 00:00:00	13.02
500679	2009-01-02 00:00:00	158.22
500680	2009-01-02 00:00:00	44.92
500701	2009-01-02 00:00:00	41.18
500735	2009-01-02 00:00:00	35.29
500749	2009-01-02 00:00:00	32.71
500753	2009-01-02 00:00:00	36.26
500787	2009-01-02 00:00:00	26.85
500794	2009-01-02 00:00:00	10.24
500805	2009-01-02 00:00:00	31.81
500823	2009-01-02 00:00:00	36.12
500835	2009-01-02 00:00:00	22.75
500845	2009-01-02 00:00:00	34.36
500861	2009-01-02 00:00:00	36.47
500898	2009-01-02 00:00:00	198.87
500933	2009-01-02 00:00:00	7.93
500950	2009-01-02 00:00:00	47.34
500954	2009-01-02 00:00:00	28.09
500989	2009-01-02 00:00:00	74.28
550129	2009-01-02 00:00:00	163.42
550131	2009-01-02 00:00:00	255.45
550146	2009-01-02 00:00:00	19.76
550147	2009-01-02 00:00:00	7.95
550152	2009-01-02 00:00:00	151.37
550166	2009-01-02 00:00:00	2.82
550173	2009-01-02 00:00:00	23.69
550274	2009-01-02 00:00:00	8.91
550313	2009-01-02 00:00:00	235.08
550363	2009-01-02 00:00:00	45.34
550421	2009-01-02 00:00:00	27.74
550435	2009-01-02 00:00:00	38.39
550446	2009-01-02 00:00:00	14.14
550454	2009-01-02 00:00:00	99.4
550482	2009-01-02 00:00:00	244.99
550610	2009-01-02 00:00:00	6.76
550612	2009-01-02 00:00:00	34.15
550622	2009-01-02 00:00:00	41.83
550652	2009-01-02 00:00:00	17.44
550672	2009-01-02 00:00:00	181.38
550674	2009-01-02 00:00:00	11.36
550675	2009-01-02 00:00:00	20.93
550709	2009-01-02 00:00:00	39.7
550714	2009-01-02 00:00:00	27.09
550766	2009-01-02 00:00:00	16.08
550771	2009-01-02 00:00:00	16.5
550794	2009-01-02 00:00:00	12.22
550823	2009-01-02 00:00:00	18.51
550955	2009-01-02 00:00:00	167.07
550956	2009-01-02 00:00:00	38.11
550962	2009-01-02 00:00:00	38.48
550967	2009-01-02 00:00:00	34.77
550978	2009-01-02 00:00:00	13.83
550990	2009-01-02 00:00:00	42.03
550992	2009-01-02 00:00:00	208.43
600001	2009-01-02 00:00:00	1.76
600039	2009-01-02 00:00:00	40.76
600045	2009-01-02 00:00:00	34.39
600066	2009-01-02 00:00:00	45.08
600076	2009-01-02 00:00:00	27.2
600092	2009-01-02 00:00:00	14.18
600099	2009-01-02 00:00:00	42.98
600123	2009-01-02 00:00:00	30.33
600149	2009-01-02 00:00:00	20.36
600198	2009-01-02 00:00:00	46.31
600234	2009-01-02 00:00:00	30.28
600239	2009-01-02 00:00:00	22.37
600251	2009-01-02 00:00:00	40.69
600273	2009-01-02 00:00:00	23.11
600307	2009-01-02 00:00:00	38.94
600324	2009-01-02 00:00:00	40.61
600348	2009-01-02 00:00:00	26.85
600353	2009-01-02 00:00:00	17.65
600362	2009-01-02 00:00:00	25.61
600412	2009-01-02 00:00:00	37.28
600440	2009-01-02 00:00:00	1.74
600452	2009-01-02 00:00:00	29.09
600526	2009-01-02 00:00:00	32.43
600581	2009-01-02 00:00:00	42.37
600594	2009-01-02 00:00:00	41.75
600624	2009-01-02 00:00:00	35.34
600642	2009-01-02 00:00:00	208.67
600656	2009-01-02 00:00:00	42.28
600660	2009-01-02 00:00:00	20.52
600668	2009-01-02 00:00:00	40.54
600677	2009-01-02 00:00:00	13.59
600692	2009-01-02 00:00:00	32.78
600703	2009-01-02 00:00:00	30.73
600706	2009-01-02 00:00:00	26.9
600710	2009-01-02 00:00:00	25.29
600719	2009-01-02 00:00:00	34.29
600915	2009-01-02 00:00:00	11.04
600918	2009-01-02 00:00:00	107.23
600986	2009-01-02 00:00:00	32.76
600992	2009-01-02 00:00:00	30.89
700028	2009-01-02 00:00:00	21.75
700051	2009-01-02 00:00:00	11.38
700056	2009-01-02 00:00:00	90.34
700071	2009-01-02 00:00:00	15.33
700073	2009-01-02 00:00:00	114.52
700110	2009-01-02 00:00:00	51.98
700129	2009-01-02 00:00:00	34.06
700162	2009-01-02 00:00:00	33.58
700182	2009-01-02 00:00:00	17.99
700200	2009-01-02 00:00:00	41.43
700231	2009-01-02 00:00:00	10.37
700304	2009-01-02 00:00:00	24.62
700314	2009-01-02 00:00:00	119.59
700348	2009-01-02 00:00:00	42.2
700361	2009-01-02 00:00:00	10.14
700365	2009-01-02 00:00:00	9.66
700392	2009-01-02 00:00:00	35.7
700450	2009-01-02 00:00:00	28.52
700456	2009-01-02 00:00:00	67.67
700554	2009-01-02 00:00:00	8.45
700561	2009-01-02 00:00:00	35.28
700584	2009-01-02 00:00:00	15.43
700601	2009-01-02 00:00:00	4.81
700760	2009-01-02 00:00:00	74.23
700778	2009-01-02 00:00:00	56.97
700791	2009-01-02 00:00:00	40.97
700807	2009-01-02 00:00:00	6.84
700834	2009-01-02 00:00:00	43.67
700862	2009-01-02 00:00:00	116.28
700909	2009-01-02 00:00:00	11.51
700964	2009-01-02 00:00:00	33.13
701003	2009-01-02 00:00:00	230.22
701063	2009-01-02 00:00:00	39.81
701081	2009-01-02 00:00:00	77.94
701088	2009-01-02 00:00:00	182.44
701093	2009-01-02 00:00:00	39.92
701112	2009-01-02 00:00:00	48.12
701165	2009-01-02 00:00:00	29.46
701185	2009-01-02 00:00:00	22.81
701187	2009-01-02 00:00:00	1.98
701265	2009-01-02 00:00:00	18.99
701278	2009-01-02 00:00:00	46.5
701314	2009-01-02 00:00:00	39.64
701347	2009-01-02 00:00:00	16.86
701358	2009-01-02 00:00:00	7.91
701366	2009-01-02 00:00:00	11.77
701494	2009-01-02 00:00:00	11.12
701515	2009-01-02 00:00:00	31.72
701518	2009-01-02 00:00:00	17.05
701549	2009-01-02 00:00:00	14.78
701563	2009-01-02 00:00:00	49.51
701604	2009-01-02 00:00:00	36.73
701623	2009-01-02 00:00:00	30.46
701626	2009-01-02 00:00:00	7.05
701660	2009-01-02 00:00:00	58.94
701687	2009-01-02 00:00:00	53.47
701721	2009-01-02 00:00:00	70.89
701730	2009-01-02 00:00:00	1.7
701766	2009-01-02 00:00:00	27.9
701776	2009-01-02 00:00:00	28.81
701778	2009-01-02 00:00:00	195.31
701780	2009-01-02 00:00:00	37.04
701784	2009-01-02 00:00:00	93.0
701792	2009-01-02 00:00:00	43.29
701801	2009-01-02 00:00:00	8.05
701818	2009-01-02 00:00:00	29.78
701876	2009-01-02 00:00:00	19.47
701903	2009-01-02 00:00:00	81.87
701910	2009-01-02 00:00:00	13.07
701922	2009-01-02 00:00:00	28.25
701937	2009-01-02 00:00:00	145.16
701946	2009-01-02 00:00:00	37.67
701955	2009-01-02 00:00:00	41.63
710036	2009-01-02 00:00:00	109.89
710069	2009-01-02 00:00:00	27.48
710070	2009-01-02 00:00:00	59.09
710128	2009-01-02 00:00:00	113.72
710166	2009-01-02 00:00:00	262.89
710212	2009-01-02 00:00:00	21.74
710251	2009-01-02 00:00:00	19.67
710260	2009-01-02 00:00:00	4.83
710283	2009-01-02 00:00:00	29.4
710300	2009-01-02 00:00:00	46.76
710355	2009-01-02 00:00:00	150.43
710409	2009-01-02 00:00:00	16.81
710424	2009-01-02 00:00:00	50.9
710431	2009-01-02 00:00:00	19.78
710449	2009-01-02 00:00:00	80.39
710463	2009-01-02 00:00:00	18.42
710495	2009-01-02 00:00:00	34.97
710519	2009-01-02 00:00:00	11.69
710543	2009-01-02 00:00:00	146.94
710559	2009-01-02 00:00:00	136.24
710579	2009-01-02 00:00:00	7.42
710642	2009-01-02 00:00:00	115.23
710671	2009-01-02 00:00:00	44.0
710709	2009-01-02 00:00:00	11.85
710745	2009-01-02 00:00:00	228.78
710753	2009-01-02 00:00:00	23.12
710786	2009-01-02 00:00:00	40.09
710787	2009-01-02 00:00:00	17.31
710796	2009-01-02 00:00:00	48.32
710799	2009-01-02 00:00:00	51.22
710825	2009-01-02 00:00:00	23.08
710838	2009-01-02 00:00:00	15.55
710841	2009-01-02 00:00:00	3.38
710859	2009-01-02 00:00:00	6.52
710897	2009-01-02 00:00:00	31.02
710912	2009-01-02 00:00:00	139.84
710917	2009-01-02 00:00:00	24.76
711020	2009-01-02 00:00:00	29.05
711108	2009-01-02 00:00:00	29.99
711132	2009-01-02 00:00:00	151.12
711137	2009-01-02 00:00:00	11.54
711252	2009-01-02 00:00:00	29.93
711270	2009-01-02 00:00:00	5.49
711273	2009-01-02 00:00:00	1.94
711299	2009-01-02 00:00:00	20.6
711324	2009-01-02 00:00:00	6.81
711389	2009-01-02 00:00:00	14.88
711408	2009-01-02 00:00:00	7.85
711455	2009-01-02 00:00:00	51.87
711481	2009-01-02 00:00:00	26.65
711514	2009-01-02 00:00:00	40.01
711533	2009-01-02 00:00:00	232.82
711606	2009-01-02 00:00:00	26.61
711616	2009-01-02 00:00:00	42.65
711650	2009-01-02 00:00:00	42.52
711754	2009-01-02 00:00:00	40.59
711793	2009-01-02 00:00:00	38.06
711796	2009-01-02 00:00:00	4.68
711813	2009-01-02 00:00:00	2.8
711945	2009-01-02 00:00:00	196.18
711953	2009-01-02 00:00:00	47.13
711954	2009-01-02 00:00:00	33.18
711969	2009-01-02 00:00:00	62.36
720009	2009-01-02 00:00:00	32.38
720030	2009-01-02 00:00:00	41.13
720049	2009-01-02 00:00:00	37.96
720109	2009-01-02 00:00:00	99.36
720111	2009-01-02 00:00:00	16.46
720122	2009-01-02 00:00:00	5.65
720140	2009-01-02 00:00:00	43.83
720141	2009-01-02 00:00:00	211.68
720151	2009-01-02 00:00:00	231.79
720172	2009-01-02 00:00:00	27.05
720175	2009-01-02 00:00:00	154.64
720201	2009-01-02 00:00:00	17.06
720217	2009-01-02 00:00:00	13.14
720227	2009-01-02 00:00:00	40.83
720240	2009-01-02 00:00:00	3.21
720272	2009-01-02 00:00:00	2.98
720287	2009-01-02 00:00:00	21.44
720303	2009-01-02 00:00:00	11.34
720313	2009-01-02 00:00:00	188.31
720330	2009-01-02 00:00:00	7.95
720344	2009-01-02 00:00:00	19.69
720434	2009-01-02 00:00:00	49.57
720438	2009-01-02 00:00:00	52.4
720439	2009-01-02 00:00:00	41.82
720441	2009-01-02 00:00:00	42.84
720451	2009-01-02 00:00:00	186.21
720505	2009-01-02 00:00:00	265.01
720523	2009-01-02 00:00:00	36.22
720556	2009-01-02 00:00:00	25.47
720637	2009-01-02 00:00:00	39.53
720691	2009-01-02 00:00:00	24.37
720718	2009-01-02 00:00:00	24.96
720758	2009-01-02 00:00:00	49.48
720774	2009-01-02 00:00:00	174.18
720821	2009-01-02 00:00:00	35.39
720931	2009-01-02 00:00:00	122.69
720971	2009-01-02 00:00:00	36.7
720989	2009-01-02 00:00:00	73.45
720992	2009-01-02 00:00:00	42.16
730010	2009-01-02 00:00:00	10.09
730016	2009-01-02 00:00:00	46.21
730024	2009-01-02 00:00:00	200.01
730028	2009-01-02 00:00:00	46.4
730074	2009-01-02 00:00:00	21.45
730093	2009-01-02 00:00:00	60.88
730102	2009-01-02 00:00:00	41.2
730110	2009-01-02 00:00:00	32.57
730116	2009-01-02 00:00:00	94.59
730135	2009-01-02 00:00:00	16.3
730215	2009-01-02 00:00:00	0.98
730292	2009-01-02 00:00:00	43.59
730331	2009-01-02 00:00:00	37.72
730349	2009-01-02 00:00:00	35.32
730401	2009-01-02 00:00:00	17.95
730429	2009-01-02 00:00:00	7.35
730458	2009-01-02 00:00:00	111.31
730466	2009-01-02 00:00:00	3.44
730488	2009-01-02 00:00:00	49.41
730515	2009-01-02 00:00:00	52.46
730572	2009-01-02 00:00:00	19.8
