Customer	Model	Date
005130	Sagitar	2000-10-29 00:00:00
002680	Polaris	2000-10-29 00:00:00
002600	Golf	2000-10-29 00:00:00
003201	Jetta	2000-10-29 00:00:00
001341	MAGOTAN	2000-10-30 00:00:00
004374	Polo	2000-10-30 00:00:00
002667	Sagitar	2000-10-30 00:00:00
000812	MAGOTAN	2000-10-31 00:00:00
004985	Golf	2000-10-31 00:00:00
001436	Santana	2000-11-01 00:00:00
002573	Touareg	2000-11-01 00:00:00
004643	Jetta	2000-11-01 00:00:00
000657	Touareg	2000-11-01 00:00:00
003421	Santana	2000-11-01 00:00:00
003818	Santana	2000-11-02 00:00:00
004950	Jetta	2000-11-02 00:00:00
000569	Golf	2000-11-02 00:00:00
003524	Santana	2000-11-02 00:00:00
003029	Polaris	2000-11-03 00:00:00
005868	Touareg	2000-11-04 00:00:00
000981	Polaris	2000-11-04 00:00:00
000757	Polo	2000-11-05 00:00:00
002430	Santana	2000-11-05 00:00:00
003197	Santana	2000-11-05 00:00:00
005093	Polaris	2000-11-06 00:00:00
003567	Jetta	2000-11-06 00:00:00
003672	MAGOTAN	2000-11-07 00:00:00
005430	Santana	2000-11-08 00:00:00
000720	Jetta	2000-11-08 00:00:00
005771	Touareg	2000-11-08 00:00:00
000248	Golf	2000-11-09 00:00:00
003345	Touareg	2000-11-09 00:00:00
001951	Polo	2000-11-09 00:00:00
004269	Santana	2000-11-09 00:00:00
001196	MAGOTAN	2000-11-10 00:00:00
003891	Touareg	2000-11-10 00:00:00
000701	Golf	2000-11-10 00:00:00
001898	Golf	2000-11-10 00:00:00
003094	Jetta	2000-11-11 00:00:00
000499	Touareg	2000-11-11 00:00:00
001970	Polaris	2000-11-12 00:00:00
000441	MAGOTAN	2000-11-12 00:00:00
002645	Sagitar	2000-11-12 00:00:00
003212	Sagitar	2000-11-12 00:00:00
005441	Sagitar	2000-11-13 00:00:00
003624	MAGOTAN	2000-11-13 00:00:00
001520	Sagitar	2000-11-13 00:00:00
004319	Polaris	2000-11-14 00:00:00
002441	Touareg	2000-11-15 00:00:00
001659	Polo	2000-11-15 00:00:00
000805	Sagitar	2000-11-15 00:00:00
000983	Polo	2000-11-15 00:00:00
005487	Polaris	2000-11-16 00:00:00
000810	Polo	2000-11-16 00:00:00
001106	Jetta	2000-11-16 00:00:00
000638	Jetta	2000-11-16 00:00:00
002483	Polaris	2000-11-17 00:00:00
005614	Polaris	2000-11-17 00:00:00
002409	Polaris	2000-11-17 00:00:00
002313	Jetta	2000-11-17 00:00:00
000238	Santana	2000-11-17 00:00:00
005022	MAGOTAN	2000-11-18 00:00:00
004718	Sagitar	2000-11-18 00:00:00
005140	Touareg	2000-11-18 00:00:00
003082	Jetta	2000-11-19 00:00:00
001122	Santana	2000-11-19 00:00:00
002156	Polaris	2000-11-19 00:00:00
005156	MAGOTAN	2000-11-20 00:00:00
000044	MAGOTAN	2000-11-20 00:00:00
004064	Polo	2000-11-20 00:00:00
005017	Sagitar	2000-11-20 00:00:00
004873	MAGOTAN	2000-11-21 00:00:00
005905	Sagitar	2000-11-21 00:00:00
001394	Santana	2000-11-21 00:00:00
001020	Jetta	2000-11-22 00:00:00
001449	Jetta	2000-11-23 00:00:00
001209	Polaris	2000-11-23 00:00:00
000715	Touareg	2000-11-23 00:00:00
005673	MAGOTAN	2000-11-23 00:00:00
004179	Sagitar	2000-11-24 00:00:00
004540	Polaris	2000-11-24 00:00:00
005726	Jetta	2000-11-24 00:00:00
005452	Sagitar	2000-11-24 00:00:00
003464	Golf	2000-11-24 00:00:00
003483	Touareg	2000-11-25 00:00:00
002239	Golf	2000-11-25 00:00:00
002983	Sagitar	2000-11-25 00:00:00
002318	Polo	2000-11-25 00:00:00
001478	Sagitar	2000-11-26 00:00:00
001182	MAGOTAN	2000-11-26 00:00:00
004129	Golf	2000-11-27 00:00:00
005746	Golf	2000-11-27 00:00:00
005346	Golf	2000-11-27 00:00:00
004589	Golf	2000-11-27 00:00:00
005482	Santana	2000-11-27 00:00:00
002670	Jetta	2000-11-28 00:00:00
005168	Golf	2000-11-28 00:00:00
002226	Golf	2000-11-28 00:00:00
003075	Jetta	2000-11-28 00:00:00
005638	MAGOTAN	2000-11-29 00:00:00
000582	Polaris	2000-11-29 00:00:00
000303	Golf	2000-11-30 00:00:00
005982	Santana	2000-11-30 00:00:00
005176	Polaris	2000-12-01 00:00:00
000283	Touareg	2000-12-01 00:00:00
002875	Santana	2000-12-01 00:00:00
004371	Polo	2000-12-01 00:00:00
004038	Polo	2000-12-02 00:00:00
000891	Polo	2000-12-03 00:00:00
005359	Polo	2000-12-03 00:00:00
001360	Golf	2000-12-03 00:00:00
003561	Polaris	2000-12-03 00:00:00
003344	Polaris	2000-12-03 00:00:00
004608	Sagitar	2000-12-04 00:00:00
004257	Polo	2000-12-04 00:00:00
001909	MAGOTAN	2000-12-04 00:00:00
003873	Sagitar	2000-12-04 00:00:00
001105	Touareg	2000-12-04 00:00:00
000800	Golf	2000-12-05 00:00:00
005899	Santana	2000-12-05 00:00:00
004014	MAGOTAN	2000-12-05 00:00:00
001727	MAGOTAN	2000-12-06 00:00:00
000204	Polo	2000-12-06 00:00:00
004496	MAGOTAN	2000-12-06 00:00:00
005205	Sagitar	2000-12-07 00:00:00
000486	Polo	2000-12-08 00:00:00
003213	Jetta	2000-12-08 00:00:00
005746	Sagitar	2000-12-08 00:00:00
003121	MAGOTAN	2000-12-09 00:00:00
005732	Polaris	2000-12-10 00:00:00
002988	Polo	2000-12-10 00:00:00
001603	Golf	2000-12-10 00:00:00
002094	Santana	2000-12-10 00:00:00
001048	Golf	2000-12-10 00:00:00
005444	Jetta	2000-12-11 00:00:00
001406	Polaris	2000-12-11 00:00:00
005873	Santana	2000-12-11 00:00:00
000287	Santana	2000-12-11 00:00:00
003015	Jetta	2000-12-11 00:00:00
005629	MAGOTAN	2000-12-12 00:00:00
000164	MAGOTAN	2000-12-13 00:00:00
001450	Polaris	2000-12-13 00:00:00
004708	Jetta	2000-12-13 00:00:00
001980	Touareg	2000-12-13 00:00:00
003275	Touareg	2000-12-13 00:00:00
005865	Golf	2000-12-14 00:00:00
002228	MAGOTAN	2000-12-14 00:00:00
002378	Polaris	2000-12-14 00:00:00
003936	Santana	2000-12-14 00:00:00
002592	Santana	2000-12-14 00:00:00
003404	Touareg	2000-12-15 00:00:00
004563	Sagitar	2000-12-16 00:00:00
005036	Sagitar	2000-12-17 00:00:00
003057	MAGOTAN	2000-12-17 00:00:00
004792	Polo	2000-12-17 00:00:00
003682	Touareg	2000-12-17 00:00:00
005850	Polo	2000-12-17 00:00:00
000408	Polo	2000-12-18 00:00:00
004786	Polo	2000-12-18 00:00:00
002744	MAGOTAN	2000-12-19 00:00:00
005620	MAGOTAN	2000-12-19 00:00:00
005496	Polo	2000-12-19 00:00:00
002275	Polaris	2000-12-19 00:00:00
000929	Santana	2000-12-20 00:00:00
000061	Sagitar	2000-12-20 00:00:00
000959	Polaris	2000-12-20 00:00:00
001111	Touareg	2000-12-21 00:00:00
000054	Touareg	2000-12-22 00:00:00
003245	Polo	2000-12-22 00:00:00
003275	Polaris	2000-12-23 00:00:00
005885	Polaris	2000-12-23 00:00:00
003684	Santana	2000-12-23 00:00:00
002012	Touareg	2000-12-23 00:00:00
005697	Polo	2000-12-24 00:00:00
000289	Golf	2000-12-25 00:00:00
004606	Jetta	2000-12-25 00:00:00
001901	Jetta	2000-12-25 00:00:00
000704	Polaris	2000-12-26 00:00:00
005921	Polo	2000-12-26 00:00:00
000874	MAGOTAN	2000-12-26 00:00:00
000458	Polo	2000-12-26 00:00:00
004611	Jetta	2000-12-27 00:00:00
000222	Touareg	2000-12-28 00:00:00
001033	Santana	2000-12-28 00:00:00
000163	Polo	2000-12-28 00:00:00
002046	Touareg	2000-12-29 00:00:00
002138	Golf	2000-12-29 00:00:00
002822	Polo	2000-12-29 00:00:00
002087	Jetta	2000-12-29 00:00:00
002695	Sagitar	2000-12-30 00:00:00
005972	Jetta	2000-12-30 00:00:00
000301	Polaris	2000-12-30 00:00:00
001290	Sagitar	2000-12-30 00:00:00
003164	Jetta	2000-12-30 00:00:00
002764	Touareg	2000-12-31 00:00:00
001531	MAGOTAN	2001-01-01 00:00:00
003700	MAGOTAN	2001-01-01 00:00:00
001936	MAGOTAN	2001-01-01 00:00:00
003356	Jetta	2001-01-01 00:00:00
005310	Santana	2001-01-02 00:00:00
004806	Golf	2001-01-02 00:00:00
005199	Touareg	2001-01-02 00:00:00
002651	Jetta	2000-02-05 00:00:00
001726	Sagitar	2000-02-05 00:00:00
004475	Polaris	2000-02-05 00:00:00
004920	Touareg	2000-02-05 00:00:00
002699	Santana	2000-02-05 00:00:00
000381	Santana	2000-02-06 00:00:00
000534	Golf	2000-02-06 00:00:00
000266	Santana	2000-02-06 00:00:00
002637	Jetta	2000-02-06 00:00:00
005130	Touareg	2000-02-07 00:00:00
005411	Jetta	2000-02-07 00:00:00
000204	Sagitar	2000-02-07 00:00:00
004111	Santana	2000-02-07 00:00:00
002770	Golf	2000-02-08 00:00:00
002922	Jetta	2000-02-09 00:00:00
003528	Jetta	2000-02-09 00:00:00
000343	MAGOTAN	2000-02-09 00:00:00
004968	Touareg	2000-02-10 00:00:00
000427	Polaris	2000-02-10 00:00:00
004404	MAGOTAN	2000-02-11 00:00:00
001150	Polaris	2000-02-11 00:00:00
003824	Touareg	2000-02-12 00:00:00
003129	Jetta	2000-02-12 00:00:00
001875	Polaris	2000-02-12 00:00:00
005788	Sagitar	2000-02-12 00:00:00
003326	Polaris	2000-02-12 00:00:00
004097	Polo	2000-02-13 00:00:00
000226	Santana	2000-02-13 00:00:00
003909	Touareg	2000-02-13 00:00:00
001862	Sagitar	2000-02-14 00:00:00
003227	Touareg	2000-02-14 00:00:00
003474	Polo	2000-02-14 00:00:00
005683	MAGOTAN	2000-02-14 00:00:00
001451	Polo	2000-02-15 00:00:00
003779	Jetta	2000-02-15 00:00:00
002088	Santana	2000-02-15 00:00:00
005411	Sagitar	2000-02-15 00:00:00
003134	Polaris	2000-02-16 00:00:00
004783	Golf	2000-02-16 00:00:00
004398	Polo	2000-02-16 00:00:00
003936	MAGOTAN	2000-02-16 00:00:00
000771	Golf	2000-02-17 00:00:00
002599	MAGOTAN	2000-02-17 00:00:00
005795	Polaris	2000-02-17 00:00:00
005503	Polaris	2000-02-18 00:00:00
000130	Polaris	2000-02-18 00:00:00
000114	Santana	2000-02-19 00:00:00
004785	Polaris	2000-02-20 00:00:00
005552	Polo	2000-02-20 00:00:00
001107	Santana	2000-02-21 00:00:00
001725	Polaris	2000-02-21 00:00:00
002718	Golf	2000-02-21 00:00:00
001818	Touareg	2000-02-22 00:00:00
000222	Sagitar	2000-02-22 00:00:00
003748	Sagitar	2000-02-22 00:00:00
002710	MAGOTAN	2000-02-22 00:00:00
003337	Polo	2000-02-23 00:00:00
002291	Golf	2000-02-23 00:00:00
005802	Polaris	2000-02-23 00:00:00
003238	Polaris	2000-02-24 00:00:00
002106	Jetta	2000-02-25 00:00:00
004101	Polaris	2000-02-25 00:00:00
005605	Polo	2000-02-25 00:00:00
002969	MAGOTAN	2000-02-25 00:00:00
002424	Polaris	2000-02-26 00:00:00
003180	Jetta	2000-02-26 00:00:00
001842	Golf	2000-02-26 00:00:00
004423	Golf	2000-02-27 00:00:00
000226	Polo	2000-02-27 00:00:00
001878	Jetta	2000-02-27 00:00:00
005041	Jetta	2000-02-28 00:00:00
004267	Santana	2000-02-28 00:00:00
002741	Polaris	2000-02-28 00:00:00
002373	Polaris	2000-02-29 00:00:00
002373	MAGOTAN	2000-02-29 00:00:00
003807	Polaris	2000-02-29 00:00:00
004082	Touareg	2000-02-29 00:00:00
002838	Santana	2000-02-29 00:00:00
004408	Sagitar	2000-03-01 00:00:00
004752	MAGOTAN	2000-03-01 00:00:00
004999	Golf	2000-03-01 00:00:00
002231	Polo	2000-03-01 00:00:00
000428	Touareg	2000-03-02 00:00:00
005159	Santana	2000-03-02 00:00:00
003523	Touareg	2000-03-02 00:00:00
005946	MAGOTAN	2000-03-02 00:00:00
005358	Jetta	2000-03-02 00:00:00
005937	Jetta	2000-03-03 00:00:00
001482	Touareg	2000-03-03 00:00:00
003846	Golf	2000-03-03 00:00:00
001487	Polo	2000-03-04 00:00:00
001197	Polaris	2000-03-04 00:00:00
000191	Santana	2000-03-04 00:00:00
002316	Golf	2000-03-04 00:00:00
005912	Golf	2000-03-05 00:00:00
002919	Golf	2000-03-06 00:00:00
003476	Jetta	2000-03-06 00:00:00
000949	Golf	2000-03-06 00:00:00
000766	Polaris	2000-03-07 00:00:00
003296	Touareg	2000-03-07 00:00:00
000526	Jetta	2000-03-07 00:00:00
000825	Jetta	2000-03-08 00:00:00
005698	MAGOTAN	2000-03-09 00:00:00
003504	Polo	2000-03-09 00:00:00
004218	MAGOTAN	2000-03-10 00:00:00
004808	Golf	2000-03-10 00:00:00
004923	Touareg	2000-03-11 00:00:00
000688	Santana	2000-03-12 00:00:00
001124	Polo	2000-03-12 00:00:00
002190	Golf	2000-03-12 00:00:00
000833	MAGOTAN	2000-03-13 00:00:00
002890	Touareg	2000-03-13 00:00:00
001487	Polo	2000-03-14 00:00:00
004507	Polaris	2000-03-14 00:00:00
003345	MAGOTAN	2000-03-14 00:00:00
005962	Polo	2000-03-15 00:00:00
005816	Polaris	2000-03-15 00:00:00
004352	MAGOTAN	2000-03-15 00:00:00
005950	Sagitar	2000-03-15 00:00:00
001461	Jetta	2000-03-15 00:00:00
001424	Polaris	2000-03-16 00:00:00
004593	Jetta	2000-03-17 00:00:00
004093	Sagitar	2000-03-17 00:00:00
003666	MAGOTAN	2000-03-18 00:00:00
005139	Sagitar	2000-03-19 00:00:00
003347	Santana	2000-03-19 00:00:00
005083	Touareg	2000-03-19 00:00:00
000788	Sagitar	2000-03-19 00:00:00
001658	Sagitar	2000-03-19 00:00:00
003917	Touareg	2000-03-20 00:00:00
002405	Jetta	2000-03-20 00:00:00
004233	Polo	2000-03-20 00:00:00
002007	Jetta	2000-03-21 00:00:00
003917	Santana	2000-03-21 00:00:00
004981	Touareg	2000-03-21 00:00:00
002015	Golf	2000-03-22 00:00:00
005402	Golf	2000-03-22 00:00:00
002790	Jetta	2000-03-22 00:00:00
003396	Polo	2000-03-22 00:00:00
000818	Santana	2000-03-22 00:00:00
003682	MAGOTAN	2000-03-23 00:00:00
002620	Golf	2000-03-23 00:00:00
003538	Santana	2000-03-23 00:00:00
003372	Jetta	2000-03-24 00:00:00
000271	Santana	2000-03-24 00:00:00
000515	Golf	2000-03-24 00:00:00
000541	Touareg	2000-03-24 00:00:00
003141	Touareg	2000-03-25 00:00:00
004627	Santana	2000-03-25 00:00:00
005969	Santana	2000-03-25 00:00:00
003021	Jetta	2000-03-25 00:00:00
004233	Polo	2000-03-26 00:00:00
004686	Santana	2000-03-26 00:00:00
002887	Sagitar	2000-03-26 00:00:00
003401	Jetta	2000-03-26 00:00:00
003470	Polaris	2000-03-27 00:00:00
005420	MAGOTAN	2000-03-28 00:00:00
000904	Touareg	2000-03-28 00:00:00
005032	Polo	2000-03-28 00:00:00
004646	Santana	2000-03-28 00:00:00
000918	Polaris	2000-03-29 00:00:00
004535	Polo	2000-03-29 00:00:00
005318	Golf	2000-03-30 00:00:00
003158	Golf	2000-03-30 00:00:00
000096	Touareg	2000-03-31 00:00:00
001941	MAGOTAN	2000-03-31 00:00:00
004835	Polo	2000-03-31 00:00:00
002619	Jetta	2000-03-31 00:00:00
005436	Sagitar	2000-03-31 00:00:00
002697	Golf	2000-04-01 00:00:00
002845	Polo	2000-04-02 00:00:00
001969	Golf	2000-04-02 00:00:00
003612	Jetta	2000-04-02 00:00:00
004888	Touareg	2000-04-02 00:00:00
000337	Polaris	2000-04-02 00:00:00
002092	Santana	2000-04-03 00:00:00
004191	Sagitar	2000-04-03 00:00:00
005511	Jetta	2000-04-03 00:00:00
001662	Sagitar	2000-04-04 00:00:00
000738	Sagitar	2000-04-04 00:00:00
003961	Jetta	2000-04-04 00:00:00
003030	Polaris	2000-04-04 00:00:00
003410	Polaris	2000-04-04 00:00:00
004491	MAGOTAN	2000-04-05 00:00:00
003010	Santana	2000-04-05 00:00:00
003587	Golf	2000-04-05 00:00:00
001085	Santana	2000-04-06 00:00:00
004605	Touareg	2000-04-06 00:00:00
000413	Touareg	2000-04-07 00:00:00
003650	MAGOTAN	2000-04-07 00:00:00
005399	Golf	2000-04-07 00:00:00
004254	Polaris	2000-04-07 00:00:00
000893	Golf	2000-04-07 00:00:00
005231	Santana	2000-04-08 00:00:00
005831	Sagitar	2000-04-08 00:00:00
003297	Touareg	2000-04-08 00:00:00
003538	Jetta	2000-04-09 00:00:00
000170	Golf	2000-04-09 00:00:00
001008	Sagitar	2000-04-09 00:00:00
003194	Jetta	2000-04-09 00:00:00
005195	Touareg	2000-04-09 00:00:00
005265	MAGOTAN	2000-04-10 00:00:00
002425	Polo	2000-04-10 00:00:00
001876	Golf	2000-04-11 00:00:00
002507	Polaris	2000-04-11 00:00:00
001991	Polo	2000-04-12 00:00:00
000905	Sagitar	2000-04-12 00:00:00
000767	Golf	2000-04-12 00:00:00
004884	MAGOTAN	2000-04-12 00:00:00
004167	Sagitar	2000-04-13 00:00:00
001628	Santana	2000-04-13 00:00:00
002068	Golf	2000-04-14 00:00:00
000826	Santana	2000-04-14 00:00:00
001244	Santana	2000-04-14 00:00:00
005307	Touareg	2000-04-14 00:00:00
001992	Touareg	2000-04-15 00:00:00
004403	Golf	2000-04-15 00:00:00
000177	Polaris	2000-04-16 00:00:00
002842	Polaris	2000-04-17 00:00:00
004142	MAGOTAN	2000-04-17 00:00:00
002087	Polaris	2000-04-18 00:00:00
003897	Polaris	2000-04-18 00:00:00
002413	Sagitar	2000-04-19 00:00:00
002107	Jetta	2000-04-19 00:00:00
005703	Golf	2000-04-19 00:00:00
004525	Santana	2000-04-19 00:00:00
000196	Polaris	2000-04-19 00:00:00
004090	Santana	2000-04-20 00:00:00
004873	Polaris	2000-04-20 00:00:00
003450	MAGOTAN	2000-04-20 00:00:00
001924	Sagitar	2000-04-21 00:00:00
001406	Polo	2000-04-21 00:00:00
001692	MAGOTAN	2000-04-21 00:00:00
001357	Polaris	2000-04-22 00:00:00
005524	Polo	2000-04-22 00:00:00
003778	Golf	2000-04-22 00:00:00
002336	Sagitar	2000-04-23 00:00:00
003105	Jetta	2000-04-24 00:00:00
005031	Polaris	2000-04-24 00:00:00
005913	Golf	2000-04-24 00:00:00
001778	Touareg	2000-04-24 00:00:00
005628	Golf	2000-04-24 00:00:00
001943	Polaris	2000-04-25 00:00:00
000943	Polaris	2000-04-26 00:00:00
001346	Santana	2000-04-27 00:00:00
004986	Golf	2000-04-27 00:00:00
002480	Sagitar	2000-04-28 00:00:00
002692	Polaris	2000-04-28 00:00:00
001591	Jetta	2000-04-29 00:00:00
001297	Jetta	2000-04-30 00:00:00
002300	Jetta	2000-05-01 00:00:00
005481	Golf	2000-05-01 00:00:00
001911	Golf	2000-05-02 00:00:00
003283	Touareg	2000-05-02 00:00:00
002825	Golf	2000-05-02 00:00:00
004945	Polo	2000-05-02 00:00:00
005806	Sagitar	2000-05-03 00:00:00
005889	Polaris	2000-05-04 00:00:00
000083	Polo	2000-05-05 00:00:00
003835	Sagitar	2000-05-05 00:00:00
001388	Polaris	2000-05-05 00:00:00
004097	MAGOTAN	2000-05-06 00:00:00
004271	Sagitar	2000-05-06 00:00:00
003287	MAGOTAN	2000-05-06 00:00:00
004663	Sagitar	2000-05-06 00:00:00
005143	Santana	2000-05-07 00:00:00
004551	Touareg	2000-05-08 00:00:00
003370	Golf	2000-05-08 00:00:00
002517	Polaris	2000-05-08 00:00:00
002788	Touareg	2000-05-08 00:00:00
002530	Sagitar	2000-05-09 00:00:00
005965	Santana	2000-05-09 00:00:00
002246	Polo	2000-05-10 00:00:00
001763	Santana	2000-05-10 00:00:00
001671	Golf	2000-05-11 00:00:00
000933	MAGOTAN	2000-05-11 00:00:00
005984	Jetta	2000-05-11 00:00:00
004873	Golf	2000-05-11 00:00:00
001559	Sagitar	2000-05-12 00:00:00
000984	Polaris	2000-05-12 00:00:00
000506	Polaris	2000-05-12 00:00:00
002175	Golf	2000-05-12 00:00:00
005594	Golf	2000-05-12 00:00:00
004793	Polo	2000-05-13 00:00:00
005643	Jetta	2000-05-14 00:00:00
004675	MAGOTAN	2000-05-15 00:00:00
005087	Touareg	2000-05-15 00:00:00
004661	MAGOTAN	2000-05-16 00:00:00
003831	Polo	2000-05-16 00:00:00
003642	MAGOTAN	2000-05-16 00:00:00
003164	Polo	2000-05-16 00:00:00
004206	Sagitar	2000-05-16 00:00:00
001802	Polo	2000-05-17 00:00:00
004421	Jetta	2000-05-17 00:00:00
001477	Polo	2000-05-17 00:00:00
005066	MAGOTAN	2000-05-18 00:00:00
003699	Sagitar	2000-05-18 00:00:00
005326	Touareg	2000-05-18 00:00:00
000956	Touareg	2000-05-19 00:00:00
003943	Santana	2000-05-19 00:00:00
005406	MAGOTAN	2000-05-19 00:00:00
004385	Polo	2000-05-19 00:00:00
002206	Jetta	2000-05-19 00:00:00
004170	Touareg	2000-05-20 00:00:00
001935	Santana	2000-05-21 00:00:00
004523	Polo	2000-05-22 00:00:00
002331	Santana	2000-05-22 00:00:00
003833	MAGOTAN	2000-05-22 00:00:00
004778	Jetta	2000-05-23 00:00:00
000066	Sagitar	2000-05-24 00:00:00
002110	Santana	2000-05-24 00:00:00
002905	MAGOTAN	2000-05-25 00:00:00
004988	MAGOTAN	2000-05-26 00:00:00
003227	Touareg	2000-05-26 00:00:00
001527	Santana	2000-05-26 00:00:00
004871	Touareg	2000-05-27 00:00:00
001364	Jetta	2000-05-27 00:00:00
005771	Touareg	2000-05-27 00:00:00
000659	Jetta	2000-05-28 00:00:00
001742	Sagitar	2000-05-29 00:00:00
001493	MAGOTAN	2000-05-29 00:00:00
001359	Polaris	2000-05-30 00:00:00
004369	Santana	2000-05-31 00:00:00
003897	Polo	2000-05-31 00:00:00
004566	Polaris	2000-06-01 00:00:00
002725	MAGOTAN	2000-06-01 00:00:00
000694	Touareg	2000-06-02 00:00:00
005294	Polaris	2000-06-03 00:00:00
000855	MAGOTAN	2000-06-03 00:00:00
005283	Santana	2000-06-04 00:00:00
001415	Golf	2000-06-04 00:00:00
004305	Sagitar	2000-06-04 00:00:00
001404	Jetta	2000-06-04 00:00:00
001161	MAGOTAN	2000-06-04 00:00:00
003960	Polo	2000-06-05 00:00:00
000580	Golf	2000-06-05 00:00:00
000901	Polo	2000-06-06 00:00:00
004225	Sagitar	2000-06-06 00:00:00
004466	Jetta	2000-06-06 00:00:00
002267	Polo	2000-06-06 00:00:00
004488	Polaris	2000-06-07 00:00:00
003626	Santana	2000-06-07 00:00:00
002332	Golf	2000-06-07 00:00:00
000979	MAGOTAN	2000-06-07 00:00:00
003813	Polaris	2000-06-07 00:00:00
002336	Santana	2000-06-08 00:00:00
001035	Santana	2000-06-08 00:00:00
005779	Golf	2000-06-08 00:00:00
002148	Polo	2000-06-08 00:00:00
004450	Santana	2000-06-09 00:00:00
003519	Polo	2000-06-10 00:00:00
005321	Jetta	2000-06-10 00:00:00
005983	Polo	2000-06-11 00:00:00
002769	Polo	2000-06-11 00:00:00
003225	Touareg	2000-06-11 00:00:00
004521	Sagitar	2000-06-11 00:00:00
004433	Golf	2000-06-12 00:00:00
001115	Golf	2000-06-13 00:00:00
005886	Santana	2000-06-13 00:00:00
001535	Golf	2000-06-13 00:00:00
004712	Polo	2000-06-14 00:00:00
004324	Golf	2000-06-14 00:00:00
002650	Sagitar	2000-06-14 00:00:00
003052	Jetta	2000-06-14 00:00:00
004892	Polo	2000-06-14 00:00:00
002113	Jetta	2000-06-15 00:00:00
005001	Sagitar	2000-06-15 00:00:00
002626	Sagitar	2000-06-15 00:00:00
003621	Santana	2000-06-16 00:00:00
002046	Polaris	2000-06-16 00:00:00
005848	MAGOTAN	2000-06-16 00:00:00
001733	MAGOTAN	2000-06-17 00:00:00
002149	Santana	2000-06-18 00:00:00
000152	Santana	2000-06-19 00:00:00
001424	Golf	2000-06-19 00:00:00
002498	Santana	2000-06-19 00:00:00
001770	Polaris	2000-06-19 00:00:00
004271	Polo	2000-06-19 00:00:00
004743	MAGOTAN	2000-06-20 00:00:00
002168	Jetta	2000-06-21 00:00:00
005974	Sagitar	2000-06-21 00:00:00
001897	Golf	2000-06-21 00:00:00
005640	Polaris	2000-06-21 00:00:00
000852	MAGOTAN	2000-06-22 00:00:00
000579	Jetta	2000-06-22 00:00:00
003166	Santana	2000-06-22 00:00:00
000966	Polo	2000-06-23 00:00:00
002267	Sagitar	2000-06-24 00:00:00
001198	Jetta	2000-06-24 00:00:00
001715	Sagitar	2000-06-24 00:00:00
005261	Touareg	2000-06-24 00:00:00
004342	Touareg	2000-06-25 00:00:00
005330	Santana	2000-06-25 00:00:00
005970	Touareg	2000-06-25 00:00:00
001303	Polo	2000-06-25 00:00:00
004935	Golf	2000-06-25 00:00:00
003055	Jetta	2000-06-26 00:00:00
004835	Golf	2000-06-27 00:00:00
001655	Santana	2000-06-27 00:00:00
001891	Touareg	2000-06-27 00:00:00
002789	MAGOTAN	2000-06-28 00:00:00
001162	Santana	2000-06-29 00:00:00
000706	Golf	2000-06-29 00:00:00
001431	Touareg	2000-06-30 00:00:00
001485	Polo	2000-06-30 00:00:00
005650	Golf	2000-06-30 00:00:00
003663	Golf	2000-06-30 00:00:00
001707	Golf	2000-07-01 00:00:00
003419	MAGOTAN	2000-07-01 00:00:00
002723	Polaris	2000-07-02 00:00:00
005594	Sagitar	2000-07-03 00:00:00
005186	Golf	2000-07-03 00:00:00
000288	Polaris	2000-07-03 00:00:00
005088	Santana	2000-07-04 00:00:00
000278	Sagitar	2000-07-05 00:00:00
001927	Polaris	2000-07-06 00:00:00
004515	Sagitar	2000-07-06 00:00:00
002144	Polaris	2000-07-06 00:00:00
004884	Santana	2000-07-06 00:00:00
004874	Golf	2000-07-06 00:00:00
000076	Golf	2000-07-07 00:00:00
003698	Polaris	2000-07-07 00:00:00
